mpg,stk,year,spawn_tot,spawn_nat,rec3,rec4,rec5,rec6,rec,harvest,recspn,recspn3,recspn4,recspn5
Upper Salmon,North Fork Salmon River,2008,56,56,0,56.5,14.504,0,71.004,NA,1.267928571,0,1.008928571,0.259
Upper Salmon,North Fork Salmon River,2009,108,108,1.469,30.24,27.456,0,59.165,NA,0.547824074,0.013601852,0.28,0.254222222
Upper Salmon,North Fork Salmon River,2010,189,189,11.088,146.304,12.993,0,170.385,NA,0.901507937,0.058666667,0.774095238,0.068746032
Upper Salmon,North Fork Salmon River,2011,156,156,18.24,150.243,26.944,0,195.427,NA,1.252737179,0.116923077,0.963096154,0.172717949
Upper Salmon,North Fork Salmon River,2012,113,113,19.581,36.352,1.895,0,57.828,NA,0.511752212,0.173283186,0.321699115,0.016769912
Upper Salmon,North Fork Salmon River,2013,56,56,0.704,2.32,3.132,NA,6.156,NA,0.109928571,0.012571429,0.041428571,0.055928571
Upper Salmon,North Fork Salmon River,2014,192,192,0.785,49.68,NA,NA,50.465,NA,0.262838542,0.004088542,0.25875,NA
Upper Salmon,North Fork Salmon River,2015,183,183,0.918,NA,NA,NA,NA,NA,NA,0.005016393,NA,NA
Upper Salmon,North Fork Salmon River,2016,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,North Fork Salmon River,2017,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,North Fork Salmon River,2018,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1980,41,35,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1981,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1982,NA,NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1983,NA,NA,NA,NA,NA,0,NA,0.08,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1984,NA,NA,NA,NA,0,0,NA,0.14,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1985,NA,NA,NA,0,0,0,NA,0.1,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1986,NA,NA,0,5.454,1.905,0,7.359,0.12,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1987,NA,NA,0.546,2.62,5.106,0,8.272,0.1,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1988,NA,NA,0.475,40.894,85.116,0,126.485,0.08,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,1989,73,0,0,28.413,0,0,28.413,0.07,0.389219178,0,0.389219178,0
Upper Salmon,Pahsimeroi River,1990,134,6,9.471,6,0,0,15.471,0.1,0.115455224,0.070679104,0.044776119,0
Upper Salmon,Pahsimeroi River,1991,68,5,24,11.728,14.045,0,49.773,0.05,0.731955882,0.352941176,0.172470588,0.206544118
Upper Salmon,Pahsimeroi River,1992,46,46,4.272,34.609,29.43,0,68.311,0.05,1.485021739,0.092869565,0.752369565,0.639782609
Upper Salmon,Pahsimeroi River,1993,123,123,4.346,22.464,41.048,0,67.858,0.07,0.551691057,0.035333333,0.182634146,0.333723577
Upper Salmon,Pahsimeroi River,1994,39,30,2.106,14.952,10.944,0,28.002,0.06,0.718,0.054,0.383384615,0.280615385
Upper Salmon,Pahsimeroi River,1995,29,16,0,52.416,13.6,0,66.016,0.04,2.276413793,0,1.807448276,0.468965517
Upper Salmon,Pahsimeroi River,1996,55,53,8.64,43.656,7,1.183,60.479,0.06,1.099618182,0.157090909,0.793745455,0.127272727
Upper Salmon,Pahsimeroi River,1997,77,54,10.744,161,80.275,0,252.019,0.15,3.272974026,0.139532468,2.090909091,1.042532468
Upper Salmon,Pahsimeroi River,1998,86,56,7,79.092,50.622,1.505,138.219,0.13,1.607197674,0.081395349,0.919674419,0.588627907
Upper Salmon,Pahsimeroi River,1999,190,72,8.45,286.74,61.275,6.707,363.172,0.09,1.911431579,0.044473684,1.509157895,0.3225
Upper Salmon,Pahsimeroi River,2000,106,68,16.992,144.48,130.61,0,292.082,0.11,2.755490566,0.160301887,1.363018868,1.232169811
Upper Salmon,Pahsimeroi River,2001,329,175,7.74,205.799,29.432,7.4,250.371,0.08,0.761006079,0.023525836,0.625528875,0.089458967
Upper Salmon,Pahsimeroi River,2002,322,169,9.884,72.8,96.2,0,178.884,0.08,0.555540373,0.030695652,0.226086957,0.298757764
Upper Salmon,Pahsimeroi River,2003,822,354,1.872,44.4,79.968,0,126.24,0.09,0.153576642,0.002277372,0.054014599,0.097284672
Upper Salmon,Pahsimeroi River,2004,517,215,0,127.904,77.112,1.54,206.556,0.15,0.399528046,0,0.247396518,0.149152805
Upper Salmon,Pahsimeroi River,2005,681,353,15.904,246.888,59.136,0,321.928,0.09,0.472728341,0.023353891,0.362537445,0.086837004
Upper Salmon,Pahsimeroi River,2006,186,104,0,237.16,163.701,3.042,403.903,0.15,2.171521505,0,1.275053763,0.880112903
Upper Salmon,Pahsimeroi River,2007,165,148,9.856,231.804,110.916,0,352.576,0.09,2.136824242,0.059733333,1.404872727,0.672218182
Upper Salmon,Pahsimeroi River,2008,224,224,27.495,117,45.666,11.739,201.9,0.11,0.901339286,0.122745536,0.522321429,0.203866071
Upper Salmon,Pahsimeroi River,2009,338,324,3.042,217.002,58.136,0,278.18,0.09,0.823017751,0.009,0.642017751,0.172
Upper Salmon,Pahsimeroi River,2010,327,308,91.332,424.84,32.384,0,548.556,0.12,1.677541284,0.279302752,1.299204893,0.099033639
Upper Salmon,Pahsimeroi River,2011,436,423,64.285,322.736,135.33,0,522.351,0.62,1.198052752,0.147442661,0.740220183,0.310389908
Upper Salmon,Pahsimeroi River,2012,234,234,12.88,205.771,30.32,0,248.971,0.75,1.063978632,0.055042735,0.879363248,0.12957265
Upper Salmon,Pahsimeroi River,2013,391,354,5.899,37.12,4.118,NA,47.137,0.69,0.120554987,0.015086957,0.094936061,0.010531969
Upper Salmon,Pahsimeroi River,2014,667,559,12.56,65.675,NA,NA,78.235,0.71,0.117293853,0.018830585,0.098463268,NA
Upper Salmon,Pahsimeroi River,2015,459,368,1.207,NA,NA,NA,NA,NA,NA,0.00262963,NA,NA
Upper Salmon,Pahsimeroi River,2016,417,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,2017,290,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Pahsimeroi River,2018,335,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1957,4888,4888,245.705,324.951,332.469,0,903.125,0.58,0.184763707,0.05026698,0.066479337,0.06801739
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1958,887,887,107.859,426.173,138.744,0,672.776,0.69,0.75848478,0.121599775,0.480465614,0.156419391
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1959,679,679,141.457,177.848,295.2,0,614.505,0.71,0.905014728,0.20833137,0.261926362,0.434756996
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1960,1565,1565,59.032,378.4,142.803,0,580.235,0.62,0.370757188,0.037720128,0.241789137,0.091247923
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1961,687,687,125.6,183.051,277.488,0,586.139,0.64,0.853186317,0.182823872,0.266449782,0.403912664
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1962,901,901,60.759,355.696,259.776,0,676.231,0.49,0.750533851,0.067435072,0.394779134,0.288319645
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1963,376,376,118.064,332.992,158.67,0,609.726,0.58,1.621611702,0.314,0.885617021,0.421994681
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1964,800,800,110.528,203.39,85.239,0,399.157,0.49,0.49894625,0.13816,0.2542375,0.10654875
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1965,387,387,67.51,109.263,106.641,0,283.414,0.47,0.732335917,0.174444444,0.282333333,0.27555814
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1966,752,752,36.267,136.697,156.456,0,329.42,0.49,0.438058511,0.048227394,0.181777926,0.208053191
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1967,704,704,45.373,200.552,293.355,0,539.28,0.39,0.766022727,0.064450284,0.284875,0.416697443
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1968,430,430,66.568,376.035,159.408,0,602.011,0.55,1.400025581,0.154809302,0.8745,0.370716279
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1969,231,231,124.815,204.336,28.413,0,357.564,0.61,1.547896104,0.540324675,0.884571429,0.123
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1970,289,289,67.824,36.421,31.734,0,135.979,0.41,0.470515571,0.234685121,0.126024221,0.109806228
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1971,424,424,12.089,40.678,30.996,0,83.763,0,0.197554245,0.028511792,0.095938679,0.073103774
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1972,795,795,13.502,39.732,66.789,0,120.023,0.01,0.150972327,0.016983648,0.049977358,0.084011321
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1973,432,432,13.188,85.613,255.348,0,354.149,0.36,0.819789352,0.030527778,0.198178241,0.591083333
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1974,77,77,28.417,327.316,NA,0,NA,0.18,NA,0.369051948,4.250857143,NA
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1975,86,86,108.644,NA,7.749,0,NA,0.04,NA,1.263302326,NA,0.090104651
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1976,84,84,NA,9.933,53.136,0,NA,0.03,NA,NA,0.11825,0.632571429
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1977,181,181,3.297,68.112,27.675,0,99.084,0.07,0.547425414,0.01821547,0.376309392,0.152900552
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1978,692,692,22.608,35.475,78.966,0,137.049,0.09,0.198047688,0.03267052,0.051264451,0.114112717
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1979,NA,NA,11.775,101.222,36.162,0,149.159,0.09,NA,NA,NA,NA
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1980,21,21,33.598,46.354,58.302,0,138.254,0.1,6.58352381,1.599904762,2.207333333,2.776285714
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1981,144,144,15.386,74.734,73.8,0,163.92,0.07,1.138333333,0.106847222,0.518986111,0.5125
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1982,75,75,24.806,94.6,142.434,0,261.84,0.08,3.4912,0.330746667,1.261333333,1.89912
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1983,214,214,31.4,182.578,106.641,0,320.619,0.08,1.498219626,0.146728972,0.853168224,0.49832243
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1984,98,98,60.602,136.697,54.612,0,251.911,0.14,2.570520408,0.618387755,1.394867347,0.557265306
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1985,158,158,45.373,70.004,36.162,0,151.539,0.1,0.959107595,0.287170886,0.443063291,0.228873418
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1986,200,200,23.236,46.354,48.339,0,117.929,0.12,0.589645,0.11618,0.23177,0.241695
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1987,386,386,15.386,61.963,18.45,0,95.799,0.1,0.248183938,0.039860104,0.160525907,0.047797927
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1988,289,289,20.567,23.65,33.948,0,78.165,0.08,0.270467128,0.07116609,0.08183391,0.117467128
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1989,148,148,7.85,43.516,6.273,0,57.639,0.07,0.389452703,0.053040541,0.294027027,0.042385135
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1990,98,98,14.444,8.041,4.059,0,26.544,0.1,0.270857143,0.147387755,0.08205102,0.041418367
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1991,131,131,2.669,5.203,16.236,0,24.108,0.05,0.184030534,0.020374046,0.039717557,0.123938931
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1992,50,50,1.727,20.812,33.948,0,56.487,0.05,1.12974,0.03454,0.41624,0.67896
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1993,92,92,6.908,43.516,21.771,0,72.195,0.07,0.784728261,0.075086957,0.473,0.236641304
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1994,17,17,14.444,27.907,16.236,0,58.587,0.06,3.446294118,0.849647059,1.641588235,0.955058824
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1995,11,11,9.263,20.812,56.826,0,86.901,0.04,7.900090909,0.842090909,1.892,5.166
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1996,44,44,6.908,72.842,18.942,0,98.692,0.06,2.243,0.157,1.6555,0.4305
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1997,92,92,24.178,207.438,255.032,0,486.648,0.15,5.289652174,0.262804348,2.25476087,2.772086957
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1998,59,59,4.62,153.109,158.553,9.282,325.564,0.13,5.518033898,0.078305085,2.595067797,2.687338983
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,1999,44,44,40.859,58.649,55.25,1.938,156.696,0.09,3.561272727,0.928613636,1.332931818,1.255681818
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2000,154,154,5.798,156.468,37.74,0,200.006,0.11,1.29874026,0.037649351,1.016025974,0.245064935
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2001,231,231,0,59.466,45.9,0,105.366,0.08,0.45612987,0,0.257428571,0.198701299
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2002,449,449,2.856,51.4,54.99,2.09,111.336,0.08,0.247964365,0.006360802,0.114476615,0.12247216
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2003,223,223,2.7,34.404,41.47,1.012,79.586,0.09,0.356887892,0.012107623,0.154278027,0.185964126
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2004,221,221,4.606,60.17,16.744,0,81.52,0.15,0.368868778,0.020841629,0.272262443,0.075764706
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2005,102,102,6.27,64.86,22.022,4.351,97.503,0.09,0.955911765,0.061470588,0.635882353,0.215901961
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2006,100,100,9.384,96.195,77.86,2.379,185.818,0.15,1.85818,0.09384,0.96195,0.7786
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2007,94,94,2.783,116.561,94.977,0.12,214.441,0.09,2.281287234,0.029606383,1.240010638,1.010393617
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2008,110,110,30.228,83.265,10.36,1.673,125.526,0.11,1.141145455,0.2748,0.756954545,0.094181818
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2009,92,92,2.379,21.6,32.265,0,56.244,0.09,0.611347826,0.025858696,0.234782609,0.350706522
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2010,121,121,7.92,190.483,8.379,0,206.782,0.12,1.708942149,0.065454545,1.574239669,0.069247934
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2011,229,229,14.818,45.543,62.456,0,122.817,0.62,0.536318777,0.064707424,0.198877729,0.272733624
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2012,183,183,3.021,85.544,12.886,0,101.451,0.75,0.554377049,0.016508197,0.467453552,0.070415301
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2013,40,40,0,15.776,1.218,0,16.994,0.69,0.42485,0,0.3944,0.03045
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2014,239,239,5.338,19.32,1492.01,0,1516.668,0.71,6.345891213,0.022334728,0.08083682,6.242719665
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2015,57,57,0.357,833.33,717.002,0,1550.689,NA,27.20507018,0.006263158,14.61982456,12.57898246
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2016,148,148,169.66,400.466,611.156,0,1181.282,NA,7.981635135,1.146351351,2.705851351,4.129432432
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2017,34,34,81.532,341.348,620.8,0,1043.68,NA,30.69647059,2.398,10.03964706,18.25882353
Upper Salmon,Salmon River Lower Mainstem below Redfish Lake,2018,21,21,69.496,518.4,892.542,0,1480.438,NA,70.49704762,3.309333333,24.68571429,42.502
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1957,2495,2495,139.52,504.336,710.101,0,1353.957,0.58,0.542668136,0.05591984,0.202138677,0.284609619
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1958,1199,1199,262.122,685.156,911.697,0,1858.975,0.69,1.550437865,0.218617181,0.571439533,0.760381151
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1959,1022,1022,267.743,545.675,1151.239,0,1964.657,0.71,1.922364971,0.261979452,0.533928571,1.126456947
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1960,1280,1280,221.628,416.068,508.95,0,1146.646,0.62,0.895817188,0.173146875,0.325053125,0.397617188
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1961,1659,1659,195.693,592.65,805.005,0,1593.348,0.64,0.960426763,0.117958409,0.357233273,0.485235081
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1962,1663,1663,249.75,777.87,1200.206,0,2227.826,0.49,1.339642814,0.150180397,0.467751052,0.721711365
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1963,1679,1679,226.125,836.437,797.412,0,1859.974,0.58,1.107786778,0.13467838,0.4981757,0.474932698
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1964,1763,1763,280.357,823.302,420.552,0,1524.211,0.49,0.864555303,0.159022689,0.466989223,0.238543392
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1965,1350,1350,105.286,298.584,500.685,0,904.555,0.47,0.670040741,0.07798963,0.221173333,0.370877778
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1966,1809,1809,72.864,567.443,764.049,0,1404.356,0.49,0.776316197,0.040278607,0.313677722,0.422359867
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1967,2317,2317,82.872,670.615,1489.41,0,2242.897,0.39,0.968017695,0.03576694,0.289432456,0.6428183
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1968,1726,1726,72.336,620.217,1086.76,0,1779.313,0.55,1.030888181,0.041909618,0.359337775,0.629640788
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1969,792,792,113.373,235.375,616.7,0,965.448,0.61,1.219,0.143147727,0.297190657,0.778661616
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1970,1151,1151,22.865,264.3,1179.324,0,1466.489,0.41,1.274099913,0.019865334,0.229626412,1.024608167
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1971,1507,1507,0,270.108,523.32,0,793.428,0,0.526495023,0,0.179235567,0.347259456
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1972,2223,2223,26.568,293.7,653.79,0,974.058,0.01,0.43817274,0.011951417,0.132118758,0.294102564
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1973,1345,1345,72.98,1035.462,4289.117,0,5397.559,0.36,4.013055019,0.054260223,0.769860223,3.188934572
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1974,881,881,77.748,317.883,423.916,0,819.547,0.18,0.930246311,0.088249716,0.360820658,0.481175936
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1975,1476,1476,0,73.36,78.936,0,152.296,0.04,0.103181572,0,0.049701897,0.053479675
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1976,890,890,26.724,44.088,185.415,0,256.227,0.03,0.287895506,0.030026966,0.049537079,0.208331461
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1977,1767,1767,8.976,598.851,63.388,0,671.215,0.07,0.379861347,0.005079796,0.338908319,0.035873231
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1978,4607,4607,4.734,35.404,87.906,0,128.044,0.09,0.027793358,0.001027567,0.007684827,0.019080964
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1979,524,524,7.208,49.098,142.324,0,198.63,0.09,0.379064885,0.013755725,0.093698473,0.271610687
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1980,132,132,9.996,79.492,258.336,0,347.824,0.1,2.635030303,0.075727273,0.602212121,1.957090909
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1981,811,789,16.184,144.288,325.91,0,486.382,0.07,0.599731196,0.01995561,0.177913687,0.401861899
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1982,106,106,29.376,182.03,275.08,0,486.486,0.08,4.589490566,0.277132075,1.717264151,2.59509434
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1983,147,147,37.06,153.64,372.554,0,563.254,0.08,3.831659864,0.252108844,1.045170068,2.534380952
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1984,246,238,31.28,208.082,300.794,0,540.156,0.14,2.195756098,0.127154472,0.845861789,1.222739837
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1985,642,432,42.364,168.002,258.934,0,469.3,0.1,0.730996885,0.065987539,0.261685358,0.403323988
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1986,868,545,34.204,144.622,117.208,0,296.034,0.12,0.341052995,0.03940553,0.166615207,0.135032258
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1987,544,460,29.444,65.464,107.042,0,201.95,0.1,0.371231618,0.054125,0.120338235,0.196768382
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1988,633,623,13.328,59.786,394.121,0,467.235,0.08,0.738127962,0.021055292,0.094448657,0.622624013
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1989,534,503,12.172,89.46,53.2,0,154.832,0.07,0.289947566,0.022794007,0.16752809,0.099625468
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1990,633,433,13.419,26.72,13.754,0,53.893,0.1,0.085139021,0.021199052,0.04221169,0.021728278
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1991,287,196,0.08,7.682,49.036,0,56.798,0.05,0.197902439,0.000278746,0.026766551,0.170857143
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1992,185,179,1.564,27.388,71.162,0,100.114,0.05,0.541156757,0.008454054,0.148043243,0.384659459
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1993,501,497,5.576,39.746,39.468,0,84.79,0.07,0.169241517,0.011129741,0.079333333,0.078778443
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1994,94,80,8.092,22.044,8.4,0,38.536,0.06,0.409957447,0.086085106,0.234510638,0.089361702
Upper Salmon,Salmon River Upper Mainstem above Redfish Lake,1995,30,23,4.488,70.4,59.551,0,134.439,0.04,4.4813,0.1496,2.346666667,1.985033333
